
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002225                       # Number of seconds simulated (Second)
simTicks                                   2225251000                       # Number of ticks simulated (Tick)
finalTick                                  2225251000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     12.49                       # Real time elapsed on the host (Second)
hostTickRate                                178227851                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     743716                       # Number of bytes of host memory used (Byte)
simInsts                                      2198637                       # Number of instructions simulated (Count)
simOps                                        3815141                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   176094                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     305563                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          2225252                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.012105                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.988040                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         4322853                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1416                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        4116240                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  16064                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               509122                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1069566                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 165                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2117967                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.943486                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.826941                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.corrected_0::Return           14      0.10%      1.58% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::CallDirect          612      4.35%      5.93% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::CallIndirect          270      1.92%      7.85% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectCond        11504     81.81%     89.66% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectUncond          533      3.79%     93.45% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectCond            0      0.00%     93.45% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectUncond          921      6.55%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::total        14062                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch           92      0.03%      0.03% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return        11740      3.33%      3.35% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect        11121      3.15%      6.51% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect          624      0.18%      6.68% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond       310055     87.89%     94.57% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond        14215      4.03%     98.60% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     98.60% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond         4923      1.40%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total       352770                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch           92      0.71%      0.71% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return            1      0.01%      0.72% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect          411      3.18%      3.90% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect          244      1.89%      5.78% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond        10952     84.66%     90.45% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond          349      2.70%     93.14% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%     93.14% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond          887      6.86%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total        12936                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget       191725     43.13%     43.13% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB       233847     52.61%     95.75% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS        13964      3.14%     98.89% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect         4943      1.11%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total       444479                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch         7309     59.57%     59.57% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return         4856     39.58%     99.15% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect           14      0.11%     99.27% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect           90      0.73%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total        12269                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted            383098                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken       201040                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect             14062                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss           1433                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted         8547                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted          5515                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups               444479                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates                 7134                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                  300875                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.676916                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted            2188                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups           10793                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits               4943                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses             5850                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch         1214      0.27%      0.27% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return        13964      3.14%      3.41% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect        17025      3.83%      7.25% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect         1248      0.28%      7.53% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond       381884     85.92%     93.44% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond        19599      4.41%     97.85% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     97.85% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond         9545      2.15%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total       444479                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch          329      0.23%      0.23% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return        13962      9.72%      9.95% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect          976      0.68%     10.63% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect         1248      0.87%     11.50% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond       116728     81.28%     92.79% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond          816      0.57%     93.35% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     93.35% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond         9545      6.65%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total        143604                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect          612      8.58%      8.58% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%      8.58% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond         5989     83.95%     92.53% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond          533      7.47%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total         7134                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect          612      8.58%      8.58% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%      8.58% # Number of BTB mispredictions. No target found or target wrong. (Count)
