
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002038                       # Number of seconds simulated (Second)
simTicks                                   2037664000                       # Number of ticks simulated (Tick)
finalTick                                  2037664000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     22.32                       # Real time elapsed on the host (Second)
hostTickRate                                 91290789                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     745896                       # Number of bytes of host memory used (Byte)
simInsts                                      2198637                       # Number of instructions simulated (Count)
simOps                                        3815141                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    98501                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     170921                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          2037665                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.926786                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.078998                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         4285384                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1425                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        4159143                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    417                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               471662                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            735000                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 174                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1931963                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.152807                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.281544                       # Number of insts issued each cycle (Count)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       985664                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                   1146496                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                               117                       # Total snoops (Count)
system.l2bus.snoopTraffic                        1664                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples               15652                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.001661                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.040724                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                     15626     99.83%     99.83% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                        26      0.17%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                 15652                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED   2037664000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy             32786000                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             7557999                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy            39056998                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests           28018                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests        12480                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            7                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                16                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops           16                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               157                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data              3505                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                 3662                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              157                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data             3505                       # number of overall hits (Count)
system.l2cache.overallHits::total                3662                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            2357                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            9512                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total              11869                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           2357                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           9512                       # number of overall misses (Count)
system.l2cache.overallMisses::total             11869                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    233217000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    966697000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total    1199914000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    233217000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    966697000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total   1199914000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          2514                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         13017                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            15531                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         2514                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data        13017                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total           15531                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.937550                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.730737                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.764214                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.937550                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.730737                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.764214                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 98946.542215                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 101629.205214                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 101096.469795                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 98946.542215                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 101629.205214                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 101096.469795                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
